,Zone0,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9
2021-11-06 0:00,100.426716,134.51768,36.913333,51.85693,24.306989,22.149186,6.97,16.622461,0,0.46129
2021-11-06 1:00,109.483977,160.265932,35.555935,17.30307,57.351508,20.680513,1.291707,13.13,0,13.83871
2021-11-06 2:00,19.444444,72.632224,1.450732,0,40.011024,5.909487,2.018293,22.9,0,0
2021-11-06 3:00,76.029765,12.105287,9.26,0,28.011843,38.582054,27,40.746364,0,0.62122
2021-11-06 4:00,88.621076,54.91081,11.6725,7.895902,24.217805,31.206897,0,13.413939,0,31.263171
2021-11-06 5:00,53.129711,61.781752,28.0475,35.106073,28.362195,22.321048,39.656222,35.199529,5.18,9.05561
2021-11-06 6:00,175.429383,50.274239,27.077,66.098025,5.422337,19.885455,24.153333,89.031136,0,4.553333
2021-11-06 7:00,355.723561,204.998542,130.575072,14.790244,62.265546,51.991436,37.390954,83.779614,80.345581,36.526667
2021-11-06 8:00,429.0266,189.183361,200.541975,64.94207,193.729006,96.391041,61.636319,193.136191,36.272504,50.974951
2021-11-06 9:00,496.226908,308.557356,133.902969,134.728972,188.055615,163.605219,107.618434,166.321764,71.47269,77.998585
2021-11-06 10:00,572.260288,269.477163,136.679015,134.47173,188.158863,293.201385,90.005469,155.199461,13.249225,71.910732
2021-11-06 11:00,615.479062,219.88774,118.949637,86.965069,169.499492,222.935025,146.779802,194.244194,42.275526,72.687793
2021-11-06 12:00,467.893938,289.187003,174.785193,102.829,242.096497,270.820403,113.767516,235.05073,58.094474,121.600114
2021-11-06 13:00,568.873485,280.883096,230.874041,104.230989,273.634596,290.714335,93.934373,254.902654,79.969,35.337825
2021-11-06 14:00,792.660629,303.18704,184.849468,178.123654,198.828516,270.097743,161.708855,330.37735,70.922515,50.978571
2021-11-06 15:00,770.388005,323.303199,284.241973,203.22611,188.910422,274.220212,164.809107,288.363644,89.34477,23.751429
2021-11-06 16:00,592.764879,370.487513,229.466384,198.436054,340.678079,299.656089,251.95495,224.107598,78.582336,66.205111
2021-11-06 17:00,645.886001,404.320179,98.970558,152.909021,205.059187,302.755811,126.963786,136.330116,73.533379,44.922701
2021-11-06 18:00,447.669777,356.153166,123.727934,112.506929,160.289265,209.748847,81.252663,161.589881,12.043,12.413364
2021-11-06 19:00,581.156735,245.345243,105.618612,91.014445,163.128145,216.098593,114.533557,125.217701,25.191585,16.251966
2021-11-06 20:00,292.304769,156.054237,64.554853,69.473214,253.132308,230.814609,62.833942,148.957271,9.433415,38.915553
2021-11-06 21:00,211.847479,115.625002,74.098281,15.899167,131.09935,158.747891,56.905304,121.638664,15.16,20.221304
2021-11-06 22:00,180.660551,163.294916,57.867034,0,32.186109,79.498405,33.97875,69.764313,7.8,6.603556
2021-11-06 23:00,161.233411,93.240229,37.633571,8.527143,49.501481,72.252323,53.970952,28.13122,22.19,10.876444
2021-11-07 0:00,123.289545,83.738115,32.487619,70.314424,23.964428,68.945177,34.359048,21.779756,0,6.16
2021-11-07 1:00,38.316663,67.200147,20.74881,6.688433,23.167262,29.51,9.2,15.290244,0,21.538537
2021-11-07 2:00,29.480488,32.784665,0,0,12.308049,19.42,4.6,17.549608,0,11.451463
2021-11-07 3:00,31.385666,2.3,0,0,12.14878,28.85,0,21.530392,0,0
2021-11-07 4:00,72.714699,16.605647,0,3.18069,0,3.017872,0,29.22,0,0
2021-11-07 5:00,137.65286,37.599616,3.799444,9.029548,56.179439,26.561697,28.948857,0,0,1.159024
2021-11-07 6:00,71.912738,86.597217,19.408848,42.235616,87.251556,50.886073,30.130876,36.09,0,14.680976
2021-11-07 7:00,333.747535,235.78394,71.016529,58.237182,178.861847,72.453957,109.80527,119.938225,23.326364,0
2021-11-07 8:00,281.188683,280.567755,88.549471,117.866069,186.124704,237.193986,155.326411,181.981585,38.474545,9.407631
2021-11-07 9:00,446.664159,205.152664,56.258055,100.745049,121.697323,216.478188,148.212476,151.482561,79.039091,32.714445
2021-11-07 10:00,534.631526,208.09555,106.583085,94.24683,204.35696,268.676518,181.645841,228.098916,53.211454,53.512591
2021-11-07 11:00,424.899931,187.788999,225.059907,204.382278,143.716079,235.92444,135.286479,242.179077,87.943211,69.961867
2021-11-07 12:00,468.032799,369.633927,230.361072,165.917636,163.505499,249.658007,205.223538,218.547993,34.455335,43.986995
2021-11-07 13:00,486.879224,224.894837,237.171567,131.109102,145.986931,273.946053,144.309382,302.538237,42.197436,43.656471
2021-11-07 14:00,609.371767,256.460493,227.295805,135.723657,246.637227,338.45413,135.228611,337.320338,47.607619,18.646381
2021-11-07 15:00,711.841104,254.795701,143.213706,220.239941,185.579352,495.926937,156.958192,296.009364,64.325469,24.001049
2021-11-07 16:00,667.923425,287.255537,183.270195,147.270634,188.202813,409.859802,191.937831,321.22209,69.510914,63.724424
2021-11-07 17:00,621.920261,416.058891,285.151606,198.357518,161.728978,298.975412,139.244407,265.908216,124.279339,62.218146
2021-11-07 18:00,378.434296,291.284242,141.730267,135.108964,105.262206,214.545375,155.069209,316.232491,39.075731,0.926667
2021-11-07 19:00,350.945085,411.668445,154.438614,32.933286,122.885184,153.797037,84.059631,186.258274,25.292063,39.084643
2021-11-07 20:00,366.763468,213.726763,182.919523,19.426796,98.105794,89.048236,32.957522,213.26949,4.091429,22.895647
2021-11-07 21:00,302.326703,143.395126,106.358578,141.390046,89.252783,127.37827,44.213765,184.966283,27.048571,29.350117
2021-11-07 22:00,210.307699,198.648445,74.963725,87.697206,63.257299,174.429094,19.758368,103.050273,3.971429,42.207302
2021-11-07 23:00,237.816426,106.13127,60.502632,13.261951,45.433935,53.535256,0.666667,41.319919,0,13.043072
2021-11-08 0:00,94.216462,51.058092,21.457368,0.785,7.894091,42.889812,8.242286,23.646667,0,8.162553
2021-11-08 1:00,48.984171,37.837597,9.936,13.345,0,1.023846,9.787714,28.092955,0,0
2021-11-08 2:00,12.278824,57.988243,0.414,0,8.83,16.557619,14.69,31.097045,0,1.905
2021-11-08 3:00,49.593488,52.965637,10.35,0,0,19.347974,3.33,4.83,0,1.905
2021-11-08 4:00,58.620586,51.204059,7.061053,2.651803,0,28.579791,0,25.896667,5.01,0
2021-11-08 5:00,33.34045,77.66159,29.17533,10.828197,10.738636,8.104883,0,29.055528,0,19.97
2021-11-08 6:00,97.389683,20.259717,84.983089,11.49,15.511364,22.291574,5.080976,43.587805,0,31.37
2021-11-08 7:00,86.313182,78.366098,23.231531,0,34.187754,70.169434,11.529933,49.516542,49.981798,0
2021-11-08 8:00,255.532383,135.772653,174.766198,124.932372,121.133721,119.955635,64.704552,155.17036,25.530495,52.36
2021-11-08 9:00,498.667831,346.2125,140.211533,88.931886,185.327596,172.261549,62.824539,212.395308,48.536428,21.685714
2021-11-08 10:00,349.542441,389.464263,147.967419,67.413188,191.510317,204.57803,60.684732,134.829953,101.227241,18.70772
2021-11-08 11:00,441.246191,306.805968,172.385271,70.441719,122.072182,197.115625,118.73506,292.627341,30.646212,57.330732
2021-11-08 12:00,570.149545,384.426324,174.160777,199.257303,214.013066,354.68613,98.794637,282.16265,72.000528,49.69467
2021-11-08 13:00,673.877039,385.465348,423.051905,186.541531,307.545028,206.449102,88.706002,274.580529,75.176278,74.271163
2021-11-08 14:00,679.403354,431.051356,328.284611,119.513965,209.175737,336.468277,194.839356,313.534257,101.909502,24.955854
2021-11-08 15:00,643.020272,382.19021,217.525566,165.521439,279.261008,392.863583,248.08968,365.697482,108.933337,34.775323
2021-11-08 16:00,643.135023,462.837099,378.563449,185.383843,352.420059,507.793967,204.816801,356.503073,60.997145,101.111865
2021-11-08 17:00,713.380131,499.267048,264.12254,118.180496,362.867824,297.701048,307.753312,399.122194,69.627134,107.925911
2021-11-08 18:00,607.166706,497.625977,247.687251,99.289282,339.930656,316.605325,206.456783,285.836348,74.177364,19.392762
2021-11-08 19:00,499.48498,488.668417,174.448653,71.436822,297.607253,294.788863,78.528457,296.748146,80.066538,41.194363
2021-11-08 20:00,578.851412,310.161096,218.28632,135.260528,118.397689,294.954303,113.603224,229.31812,2.413902,66.437607
2021-11-08 21:00,446.057158,274.289545,181.24106,52.679286,163.866317,155.940338,94.010627,104.70467,77.499279,40.847744
2021-11-08 22:00,234.150339,111.585967,71.522297,28.109566,211.097602,78.720673,40.357995,67.084896,22.866818,23.328571
2021-11-08 23:00,169.240456,93.853082,26.270812,21.016774,136.384922,91.309058,26.5,119.972851,12.345457,0
2021-11-09 0:00,97.171808,104.225044,3.7,0,75.353871,10.863883,18.76,23.428614,12.944543,0
2021-11-09 1:00,89.632587,39.44253,9.64878,0,12.604136,0,0,0,18.652439,1.753125
2021-11-09 2:00,55.811038,13.164474,7.55122,0,45.396352,0,0,12.988182,11.937561,32.198011
2021-11-09 3:00,30.885793,25.631707,17.26,0,61.643659,6.188471,0,7.421818,0,11.408864
2021-11-09 4:00,58.622266,13.268293,10.647805,21.73,21.176585,33.755294,0,10.389268,0,0
2021-11-09 5:00,88.424128,5.658049,25.732195,37.97831,4.680952,9.646553,17.152105,34.851426,0,0
2021-11-09 6:00,135.710572,70.545963,14.655,20.09169,63.846405,21.969683,42.127895,33.032906,10.646829,0
2021-11-09 7:00,251.541558,247.711319,83.87919,92.662087,202.371814,76.771909,75.409472,56.727185,22.979512,68.843454
2021-11-09 8:00,554.725531,279.811813,178.848281,167.62616,254.27031,265.11761,95.398313,166.64627,23.853659,43.124865
2021-11-09 9:00,557.565633,415.165306,323.693029,189.827027,299.008098,212.93806,74.17002,238.496009,19.581507,68.275684
2021-11-09 10:00,400.483853,412.731702,202.967448,206.479029,171.716411,389.201441,88.782195,194.830078,106.379166,55.790843
2021-11-09 11:00,526.857766,376.04052,272.570684,220.124803,258.168951,398.601241,97.560516,197.901492,80.271014,99.792678
2021-11-09 12:00,618.032099,515.320731,217.295317,231.31967,333.758415,353.928761,207.385417,332.179497,67.806438,56.292135
2021-11-09 13:00,672.779307,382.384252,341.709489,250.433833,242.331597,261.225388,252.538483,296.623889,101.249119,46.210599
2021-11-09 14:00,527.400733,407.20845,251.211726,157.174031,357.453679,320.706062,220.398905,223.25449,108.151263,61.194631
2021-11-09 15:00,709.160813,422.457413,215.021034,205.870606,367.109803,321.231439,163.872386,319.191377,80.823535,99.367945
2021-11-09 16:00,580.189186,472.962448,261.251951,270.671639,340.725375,343.008595,231.959669,296.102253,68.171546,91.213098
2021-11-09 17:00,547.219081,417.668441,217.884981,229.446388,284.955387,273.048784,300.126859,319.443556,97.963934,55.168443
2021-11-09 18:00,495.607222,444.446658,305.01434,136.867992,380.128849,323.812034,303.558464,308.300353,37.038907,68.236625
2021-11-09 19:00,516.82733,274.056637,83.80704,89.830462,189.543474,244.632662,79.546547,194.923159,44.664777,2.979
2021-11-09 20:00,493.287328,186.766596,113.280418,74.462369,114.119527,238.939861,123.238311,238.418328,54.078794,0
2021-11-09 21:00,419.184211,253.122778,122.786171,124.090568,103.914563,131.163812,64.559514,206.579228,3.21561,13.91129
2021-11-09 22:00,270.445448,229.698707,40.830218,54.496667,104.684908,92.269488,28.928261,190.756033,33.700488,3.33871
2021-11-09 23:00,198.806386,159.447944,21.938018,0,66.802757,107.593085,5.8,109.483205,28.483902,0
2021-11-10 0:00,83.755839,82.838203,67.355667,0,43.418724,66.725565,13.02,35.813333,27.865125,0
2021-11-10 1:00,33.782457,41.948241,10.87,0,10.15,82.469639,0,7.305882,15.844875,0
2021-11-10 2:00,32.222374,40.341689,9.08,0,0,15.649799,0,21.199466,0,0
2021-11-10 3:00,80.475435,53.82873,0,0,0,19.43397,0,49.504651,0,0
2021-11-10 4:00,77.350541,102.661979,19.91,0,0,27.0735,0,8.192532,0,0
2021-11-10 5:00,98.648306,28.180583,49.659726,0,4.672676,23.669425,0,43.126478,0,0
2021-11-10 6:00,131.718988,25.04889,49.408805,27.517143,40.170716,23.7612,73.608824,84.436898,0,1.0016
2021-11-10 7:00,343.174258,133.596927,83.258352,51.859833,126.481072,153.897293,42.664488,37.934091,57.59,11.5184
2021-11-10 8:00,469.689119,291.469151,298.901511,148.790274,219.206523,245.039853,132.691367,185.481217,28.04,22.726341
2021-11-10 9:00,556.689635,577.135064,329.373161,85.817335,313.695351,422.997882,218.801409,329.038522,128.708188,66.990832
2021-11-10 10:00,615.160693,551.931933,305.514977,224.665296,232.571289,450.968112,101.165143,257.733219,80.342433,72.198284
2021-11-10 11:00,565.069709,404.173371,210.160209,225.212688,199.142262,412.275771,112.843177,301.215613,49.84063,72.656423
2021-11-10 12:00,620.373649,301.438615,443.730311,251.471739,228.983957,359.395644,164.857825,387.672124,63.741289,78.625725
2021-11-10 13:00,624.60396,357.59981,417.250444,244.752235,193.489136,459.365005,160.682151,319.823,122.303888,68.308506
2021-11-10 14:00,472.667344,343.896279,243.839976,247.12601,281.672048,399.559467,141.393472,293.331996,59.729907,102.5224
2021-11-10 15:00,667.032402,513.452319,304.783531,180.890611,210.415435,511.730884,216.854577,299.555819,42.668301,55.621566
2021-11-10 16:00,690.32406,466.042785,267.87299,243.08402,354.802885,525.940436,282.905849,379.403508,56.992565,112.559377
2021-11-10 17:00,800.115873,673.345067,345.683358,205.491462,397.841815,383.92407,237.305442,402.938645,69.72623,116.19732
2021-11-10 18:00,662.136292,529.532531,227.548224,106.022248,346.451084,310.987294,160.786161,344.64822,92.945902,41.82125
2021-11-10 19:00,709.157368,521.683389,144.382114,78.687636,338.435764,183.151074,150.374837,179.98065,131.886637,34.291976
2021-11-10 20:00,477.969248,339.757964,146.70804,98.846835,172.05683,240.939405,162.399332,213.213718,68.720119,23.095676
2021-11-10 21:00,367.732453,292.433192,177.224084,35.298384,214.005619,78.188701,94.515945,239.247422,7.403913,27.642861
2021-11-10 22:00,365.164761,189.266191,63.078281,54.159909,158.600357,141.354184,13.870476,127.670474,3.43,51.547659
2021-11-10 23:00,333.922684,79.874341,19.783484,7.426341,156.25404,65.504598,91.080527,90.442289,0,37.704049
2021-11-11 0:00,81.622889,68.187807,14.958421,0,96.406176,78.424728,12.318997,70.633261,6.84,1.129756
2021-11-11 1:00,51.72574,66.503738,16.469099,0,15.508299,39.688561,20.81561,40.787576,0,0
2021-11-11 2:00,92.499715,74.305113,35.030901,0,0,37.009323,5.85439,39.002727,0,0
2021-11-11 3:00,50.789228,42.045706,6.32,0,0,22.581314,16.84,55.412114,10.25,0
2021-11-11 4:00,39.727317,11.558293,46.61,1.959756,0,16.944937,0,36.787886,4.012683,0
2021-11-11 5:00,63.599617,79.141194,15.932857,46.680244,1.673143,11.302892,5.26439,10.720155,19.80561,9.779545
2021-11-11 6:00,168.701247,180.978055,13.21584,6.782743,53.620215,18.597352,8.22561,52.529845,6.071707,7.398455
2021-11-11 7:00,282.563058,272.544098,129.627924,38.197257,146.880755,77.584096,47.899212,71.2986,0,6.258341
2021-11-11 8:00,473.632219,233.638777,224.505729,69.391322,173.114952,309.868993,104.463303,207.121168,12.25,26.615552
2021-11-11 9:00,617.113858,464.340554,193.812667,136.643795,431.612919,307.020752,136.178327,236.106949,6.508696,107.136201
2021-11-11 10:00,605.974372,364.181698,227.736864,197.672107,284.065437,371.246255,165.374754,337.891243,139.183189,65.833333
2021-11-11 11:00,612.100406,343.997745,279.230962,184.254041,219.728949,321.502268,192.418314,273.969429,172.259563,59.697624
2021-11-11 12:00,675.395985,342.724055,256.686738,235.932275,257.658802,481.442411,132.904507,388.573051,98.023871,131.814728
2021-11-11 13:00,524.67878,445.246183,324.948672,275.300934,230.747147,500.553045,209.383753,220.88119,88.468449,68.570083
2021-11-11 14:00,700.441754,401.12256,391.160383,240.125717,241.673879,423.188257,231.225223,262.601369,42.020418,39.678014
2021-11-11 15:00,617.137561,472.259576,467.236064,255.739003,244.547998,453.088212,232.593675,193.048191,72.727074,92.126304
2021-11-11 16:00,802.30396,380.905534,294.795849,207.599469,340.093977,317.760398,180.347061,278.104446,70.212334,78.887843
2021-11-11 17:00,665.428039,599.420984,277.509742,273.550368,231.488575,462.283896,280.871141,286.656985,66.30419,76.204467
2021-11-11 18:00,732.850715,358.143492,240.588001,190.973675,277.958149,337.738009,245.17181,371.091401,63.018677,42.052636
2021-11-11 19:00,732.631598,403.080376,189.240395,104.700518,224.136233,243.920947,157.14331,321.078026,48.05527,88.396995
2021-11-11 20:00,632.393589,554.585475,153.965383,69.813058,184.178158,140.962032,44.429864,235.426822,24.613879,100.937726
2021-11-11 21:00,391.214022,174.629191,88.890325,93.284882,115.579598,215.080002,100.217058,174.898951,55.757616,23.942151
2021-11-11 22:00,309.916476,144.715915,84.87733,66.597611,142.484447,179.842113,29.438687,70.621164,8.346774,22.281111
2021-11-11 23:00,211.712832,101.409576,12.928276,92.179312,47.249512,139.448389,21.215129,95.131616,0.67,1.488889
2021-11-12 0:00,122.835278,34.818862,41.47,27.698579,27.020488,1.781142,39.87021,53.786064,26.8,0
2021-11-12 1:00,88.087817,47.809424,2.22,0,4.6,24.334211,2.584661,40.49,0,0
2021-11-12 2:00,36.465739,82.739866,2.22,0,22.450769,24.789768,0,0,0,0
2021-11-12 3:00,38.446311,65.813555,0,0,0.149231,15.64887,0,0,0,0
2021-11-12 4:00,45.704767,27.878293,7.38,0,45.154897,60.771474,34.654091,7.779545,0,0
2021-11-12 5:00,101.174469,29.585306,11.07675,11.089286,40.972929,56.252678,2.065909,23.083381,0,0
2021-11-12 6:00,91.417378,39.749042,86.488788,50.600714,53.071011,61.391537,0,98.794562,12.423902,0
2021-11-12 7:00,284.07059,109.199484,180.717256,53.675737,117.465717,163.049687,13.927317,92.4091,92.978537,0
2021-11-12 8:00,324.335201,294.717376,226.549145,135.493422,247.322546,247.665149,81.907017,181.660917,51.001897,28.43122
2021-11-12 9:00,694.359598,379.68028,186.88749,247.740557,251.647493,263.373969,168.515229,241.051415,111.989567,32.44261
2021-11-12 10:00,548.922168,390.652007,300.76379,234.064288,196.251092,361.315705,111.10434,293.651454,124.13853,31.918552
2021-11-12 11:00,546.012185,277.263361,394.123472,188.842656,243.741509,377.374138,169.57758,264.030479,55.266361,48.461735
2021-11-12 12:00,654.615521,502.442231,219.809448,284.246299,248.680472,285.848735,189.414596,352.035889,97.935841,50.951492
2021-11-12 13:00,664.064632,475.582445,283.003562,254.158233,252.840693,284.437282,188.491867,421.314057,134.365596,19.531079
2021-11-12 14:00,665.198899,456.256326,283.936878,183.558583,279.639371,353.686906,131.172285,335.081769,184.817123,18.993312
2021-11-12 15:00,526.587759,324.904129,279.356373,271.683201,307.985078,369.150862,143.528353,415.68953,136.409713,21.780706
2021-11-12 16:00,663.811915,499.987647,363.337038,271.634641,178.684089,514.636417,196.223235,266.08949,75.481981,48.004172
2021-11-12 17:00,511.53503,337.799824,228.55033,152.803373,254.144597,314.960039,142.67842,325.425644,91.557023,18.243843
