지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
863,외도,2021-01-14 11:00,12.6,70.2,1.3,0,1015.1,1021.5,60.5
863,외도,2021-01-14 12:00,13.6,51.7,1.4,0,1013.8,1020.1,53.9
863,외도,2021-01-14 13:00,13.5,38.6,3,0,1012.7,1019,61.1
863,외도,2021-01-14 14:00,13.9,44.6,2.8,0,1012.3,1018.6,60.9
863,외도,2021-01-14 15:00,14.3,33.1,2.2,0,1012.2,1018.5,58.3
863,외도,2021-01-14 16:00,14,27.5,2,0,1012.1,1018.4,59.2
863,외도,2021-01-14 17:00,13.2,151.5,1.7,0,1012.4,1018.7,56.6
863,외도,2021-01-14 18:00,8.3,0,0,0,1012.7,1019.1,72.9
863,외도,2021-01-14 19:00,9.1,183.4,1.8,0,1013,1019.4,71.1
863,외도,2021-01-14 20:00,7.1,217.2,1.6,0,1013.1,1019.6,77
863,외도,2021-01-14 21:00,5.8,227.2,0.8,0,1013.2,1019.7,78.8
863,외도,2021-01-14 22:00,5,0,0.3,0,1013.1,1019.6,82.1
863,외도,2021-01-14 23:00,5,177.9,1.5,0,1013,1019.5,83.9
863,외도,2021-01-15 0:00,6,176.5,1.7,0,1012.5,1019,74.8
863,외도,2021-01-15 1:00,7,174.9,1.6,0,1012,1018.5,75.3
863,외도,2021-01-15 2:00,4.8,201.6,0.8,0,1012.4,1018.9,84.9
863,외도,2021-01-15 3:00,10.7,189,3.4,0,1012.2,1018.6,61.7
863,외도,2021-01-15 4:00,9.7,205.6,2,0,1012.2,1018.6,63.2
863,외도,2021-01-15 5:00,8.1,228.5,2.1,0,1012,1018.4,69.6
863,외도,2021-01-15 6:00,9.3,239.7,2.2,0,1011.9,1018.3,75.3
863,외도,2021-01-15 7:00,8.3,265.4,1.4,0,1011.6,1018,78.5
863,외도,2021-01-15 8:00,9.5,213.3,0.8,0,1011.2,1017.6,78.8
863,외도,2021-01-15 9:00,13.4,216.5,4,0,1011,1017.3,66.7
863,외도,2021-01-15 10:00,15,197.3,2.5,0,1010.7,1017,58.5
863,외도,2021-01-15 11:00,15.2,243.2,4.4,0,1011.2,1017.5,61.7
863,외도,2021-01-15 12:00,16.1,245.9,5.5,0,1010.3,1016.5,58.5
863,외도,2021-01-15 13:00,16.7,244.3,5,0,1008.9,1015.1,53.4
863,외도,2021-01-15 14:00,16.9,240.7,5.8,0,1008.7,1014.9,52
863,외도,2021-01-15 15:00,16.8,239.1,5.5,0,1008.1,1014.3,53.9
863,외도,2021-01-15 16:00,16.2,241,5.5,0,1007.8,1014,54.5
863,외도,2021-01-15 17:00,15.3,238.4,4.8,0,1008.3,1014.6,59.2
863,외도,2021-01-15 18:00,14.5,246.1,3.1,0,1008.9,1015.2,63.8
863,외도,2021-01-15 19:00,13.6,253.2,2.6,0,1009.1,1015.4,70.2
863,외도,2021-01-15 20:00,13.5,252.8,2.6,0,1009.1,1015.4,74.5
863,외도,2021-01-15 21:00,12,336,3.5,0,1009.7,1016,83.4
863,외도,2021-01-15 22:00,10.3,347.5,4.4,0,1011,1017.4,82.9
863,외도,2021-01-15 23:00,9.3,336.1,5.2,0,1011.8,1018.2,82
863,외도,2021-01-16 0:00,8.2,9.1,2.8,0,1012.7,1019.1,79.9
863,외도,2021-01-16 1:00,7.4,5.1,1.7,0,1013.4,1019.9,75.4
863,외도,2021-01-16 2:00,7,353.7,0.5,0,1013.8,1020.3,74.4
863,외도,2021-01-16 3:00,6.7,327.4,4.4,0,1015.2,1021.7,71.2
863,외도,2021-01-16 4:00,6.4,332.6,3.7,0,1015.1,1021.6,68.8
863,외도,2021-01-16 5:00,6,338.3,3.1,0,1014.7,1021.2,67.5
863,외도,2021-01-16 6:00,5.7,337.4,4.1,0,1016,1022.5,66.6
863,외도,2021-01-16 7:00,5.1,350.9,4.3,0,1017.1,1023.7,66.2
863,외도,2021-01-16 8:00,4.4,3.2,2.9,0,1017.6,1024.2,65.6
863,외도,2021-01-16 9:00,4.4,334.7,3.9,0,1018.4,1025,67.3
863,외도,2021-01-16 10:00,4.5,332.3,4.5,0,1018.8,1025.4,67.5
863,외도,2021-01-16 11:00,4.7,3.5,4.2,0,1018.7,1025.3,63.5
863,외도,2021-01-16 12:00,4.7,338.1,3.6,0,1018.5,1025.1,66.7
863,외도,2021-01-16 13:00,5,23.9,3.8,0,1017.6,1024.2,64.1
863,외도,2021-01-16 14:00,4.6,342,3.6,0,1017.2,1023.8,65.2
863,외도,2021-01-16 15:00,4.3,331,2.8,0,1017.9,1024.5,63.4
863,외도,2021-01-16 16:00,3.9,335.7,5.1,0,1018.4,1025,60.2
863,외도,2021-01-16 17:00,3.6,18.6,5.1,0,1019,1025.6,62
863,외도,2021-01-16 18:00,3.2,9,4.8,0,1019.5,1026.1,61.5
863,외도,2021-01-16 19:00,3,10.4,4.8,0,1019.7,1026.3,63.2
863,외도,2021-01-16 20:00,2.6,28.4,5.4,0,1020.1,1026.7,62.7
863,외도,2021-01-16 21:00,2.6,6.4,4.7,0,1020.2,1026.8,64.2
863,외도,2021-01-16 22:00,2.2,354.7,4.8,0,1021.1,1027.8,63.5
863,외도,2021-01-16 23:00,2.2,348.4,6,0,1021.3,1028,63.5
863,외도,2021-01-17 0:00,2.1,338.5,4.8,0,1021.7,1028.4,64.1
863,외도,2021-01-17 1:00,1.9,339.1,5.3,0,1022.3,1029,67.7
863,외도,2021-01-17 2:00,1.7,356.7,5.6,0,1022.5,1029.2,67.2
863,외도,2021-01-17 3:00,2,354.3,5.5,0,1021.9,1028.6,64.7
863,외도,2021-01-17 4:00,0.9,328.5,5.2,0,1021.7,1028.4,76.2
863,외도,2021-01-17 5:00,1.8,327.3,5.7,0,1021.3,1028,69
863,외도,2021-01-17 6:00,1.8,330.6,3.5,0,1021.3,1028,80.2
863,외도,2021-01-17 7:00,2.9,326.2,5.5,0,1021.4,1028,55.6
863,외도,2021-01-17 8:00,2.5,354.5,4.9,0,1021.6,1028.3,68.8
863,외도,2021-01-17 9:00,2.7,329.3,5.6,0,1022.3,1029,57
863,외도,2021-01-17 10:00,2.2,337.5,5.2,0,1022.7,1029.4,76.8
863,외도,2021-01-17 11:00,2.2,327.3,6.7,0.5,1022.5,1029.2,70.2
863,외도,2021-01-17 12:00,2.1,335.3,5.9,0,1021.8,1028.5,65.4
863,외도,2021-01-17 13:00,2.4,326.4,5.7,0,1020.7,1027.3,60.7
863,외도,2021-01-17 14:00,2.7,335.5,4.3,0,1019.8,1026.4,78.9
863,외도,2021-01-17 15:00,2.2,352.7,5.3,0,1019.7,1026.3,64.9
863,외도,2021-01-17 16:00,0.7,341.3,5.1,0,1019.9,1026.6,70.3
863,외도,2021-01-17 17:00,1.4,350.3,4.9,0,1020,1026.7,74.1
863,외도,2021-01-17 18:00,1.1,18,4.2,0.5,1020.5,1027.2,79.2
863,외도,2021-01-17 19:00,1.4,7.3,3.5,0,1020.7,1027.4,77.2
863,외도,2021-01-17 20:00,0.9,0,0.3,0,1020.4,1027.1,82.7
863,외도,2021-01-17 21:00,2.7,322.6,3.5,0,1020.2,1026.8,57.1
863,외도,2021-01-17 22:00,2.9,325.4,4.3,0,1019.6,1026.2,54.4
863,외도,2021-01-17 23:00,3.1,318.1,2.6,0,1019.4,1026,53.1
863,외도,2021-01-18 0:00,3.4,321,2.1,0,1018.9,1025.5,58.2
863,외도,2021-01-18 1:00,3,253.3,1.5,0,1018.3,1024.9,62.7
863,외도,2021-01-18 2:00,2.2,190.3,1.8,0,1017.8,1024.4,68
863,외도,2021-01-18 3:00,2.3,201.1,2.2,0,1017.1,1023.7,71.9
863,외도,2021-01-18 4:00,3.5,261,3.6,0,1016.5,1023.1,70
863,외도,2021-01-18 5:00,5.1,278.1,4.3,0,1015.8,1022.4,56.9
863,외도,2021-01-18 6:00,5.1,268.4,3.4,0,1015.7,1022.3,48.8
863,외도,2021-01-18 7:00,5.1,253.5,4.2,0,1015.3,1021.9,54
863,외도,2021-01-18 8:00,5.2,259.7,5.4,0,1014.8,1021.3,59.4
863,외도,2021-01-18 9:00,6.3,269.4,6.1,0,1015.1,1021.6,47.7
863,외도,2021-01-18 10:00,6.8,280.5,6.8,0,1015.3,1021.8,50.1
863,외도,2021-01-18 11:00,7.6,282,6.9,0,1015.4,1021.9,48.5
863,외도,2021-01-18 12:00,7.7,284.7,6.1,0,1015.4,1021.9,47
863,외도,2021-01-18 13:00,8.2,293.5,6.3,0,1014.9,1021.4,41.8
863,외도,2021-01-18 14:00,9.1,292.6,4.9,0,1014.4,1020.8,43.9
863,외도,2021-01-18 15:00,9,294.9,5.8,0,1014.4,1020.8,44.1
863,외도,2021-01-18 16:00,8.8,305.8,5.9,0,1014.7,1021.1,43
863,외도,2021-01-18 17:00,7.8,321.9,6.2,0,1015.4,1021.9,45.8
863,외도,2021-01-18 18:00,7.4,319.9,6.1,0,1016.2,1022.7,46.7
863,외도,2021-01-18 19:00,7.2,325.6,5.8,0,1017.1,1023.6,48.7
863,외도,2021-01-18 20:00,6.4,328.3,6.3,0,1017.9,1024.4,46.6
863,외도,2021-01-18 21:00,5.7,350.6,5.9,0,1018.7,1025.3,50.9
863,외도,2021-01-18 22:00,4.9,336.8,4.7,0,1019.8,1026.4,50.8
863,외도,2021-01-18 23:00,4.3,11.7,4,0,1019.7,1026.3,52.6
863,외도,2021-01-19 0:00,3.7,37.4,3.6,0,1019.9,1026.5,56
863,외도,2021-01-19 1:00,2.9,20.9,2.9,0,1020.4,1027,55.8
863,외도,2021-01-19 2:00,2.7,5,2.4,0,1020.7,1027.3,57.3
863,외도,2021-01-19 3:00,0.6,0,0.4,0,1020.9,1027.6,67.2
863,외도,2021-01-19 4:00,0.2,129.8,1.3,0,1021.1,1027.8,67.6
863,외도,2021-01-19 5:00,-0.3,130.2,0.8,0,1021.3,1028,70.7
863,외도,2021-01-19 6:00,-0.8,139.6,1.4,0,1021.7,1028.4,73.8
863,외도,2021-01-19 7:00,-1,148.8,1.9,0,1022.1,1028.8,77.8
863,외도,2021-01-19 8:00,-0.5,148.8,2.1,0,1022.8,1029.5,76.8
863,외도,2021-01-19 9:00,2.5,101.5,1.1,0,1023.3,1030,62.7
863,외도,2021-01-19 10:00,3.7,35.8,2.3,0,1024.2,1030.8,54.7
863,외도,2021-01-19 11:00,3.7,24.8,2.6,0,1024.3,1030.9,51.9
863,외도,2021-01-19 12:00,4.2,32.8,2.3,0,1023.6,1030.2,47.2
863,외도,2021-01-19 13:00,4.7,37.7,2.8,0,1022.6,1029.2,44.6
863,외도,2021-01-19 14:00,5.4,48.2,2.1,0,1021.9,1028.5,45.9
863,외도,2021-01-19 15:00,5.5,47.9,2.9,0,1022.1,1028.7,46.7
863,외도,2021-01-19 16:00,5.4,64.6,2.3,0,1022.3,1028.9,42.1
863,외도,2021-01-19 17:00,5,53,1.4,0,1022.5,1029.1,43.4
863,외도,2021-01-19 18:00,2.3,96.4,0.5,0,1022.9,1029.6,54
863,외도,2021-01-19 19:00,1,161.3,2.3,0,1023,1029.7,61.3
863,외도,2021-01-19 20:00,1.6,142.1,2.7,0,1023.2,1029.9,56.3
863,외도,2021-01-19 21:00,2.3,141.9,2.8,0,1023.3,1030,56.5
863,외도,2021-01-19 22:00,1.5,113.8,1.9,0,1023.8,1030.5,64.1
863,외도,2021-01-19 23:00,0.2,142.5,1.1,0,1023.2,1029.9,69.9
863,외도,2021-01-20 0:00,-0.8,157.1,0.8,0,1022.6,1029.3,68.1
863,외도,2021-01-20 1:00,0.4,158.7,2.6,0,1022.3,1029,69.2
863,외도,2021-01-20 2:00,0.1,180.7,1.9,0,1021.9,1028.6,74.4
863,외도,2021-01-20 3:00,0.4,170.7,1,0,1021.7,1028.4,76.3
863,외도,2021-01-20 4:00,1,152.1,1.7,0,1021.3,1028,77.4
863,외도,2021-01-20 5:00,-0.1,192.3,1.3,0,1021.5,1028.2,79.6
863,외도,2021-01-20 6:00,1.1,160.8,1.8,0,1021.9,1028.6,74.7
863,외도,2021-01-20 7:00,2.1,130.3,1.2,0,1022.3,1029,68.9
863,외도,2021-01-20 8:00,2.7,217,2.3,0,1022.1,1028.8,71.6
863,외도,2021-01-20 9:00,6.5,155.3,1.4,0,1021.9,1028.5,59.3
863,외도,2021-01-20 10:00,9.4,0,0.2,0,1021.6,1028.1,47.9
863,외도,2021-01-20 11:00,10.9,0,0.4,0,1021.2,1027.6,45
863,외도,2021-01-20 12:00,13,273.2,0.6,0,1020.2,1026.6,42.9
863,외도,2021-01-20 13:00,13.1,317,3,0,1019.3,1025.7,46.1
863,외도,2021-01-20 14:00,13,316.6,3.2,0,1019,1025.4,49.3
863,외도,2021-01-20 15:00,13.6,321.5,3.1,0,1018.8,1025.1,48.9
863,외도,2021-01-20 16:00,12.5,332.7,2.1,0,1018.9,1025.3,52.8
863,외도,2021-01-20 17:00,12.2,299.2,1.1,0,1018.9,1025.3,54.3
863,외도,2021-01-20 18:00,11,206.7,1,0,1019.2,1025.6,61.1
863,외도,2021-01-20 19:00,10.1,157.1,1.7,0,1019.3,1025.8,63.1
863,외도,2021-01-20 20:00,9.8,158,2.7,0,1019.4,1025.8,59.9
863,외도,2021-01-20 21:00,7.4,166.6,1.8,0,1019.2,1025.7,67.2
863,외도,2021-01-20 22:00,5.9,214.7,1.4,0,1019.4,1026,72.4
863,외도,2021-01-20 23:00,4.5,0,0.2,0,1019.1,1025.7,77.9
863,외도,2021-01-21 0:00,4.3,0,0.4,0,1018.8,1025.4,79.3
863,외도,2021-01-21 1:00,4.5,175.6,0.8,0,1018.6,1025.2,81.3
863,외도,2021-01-21 2:00,6.8,164.8,1.9,0,1018.2,1024.7,74.7
863,외도,2021-01-21 3:00,4.7,0,0.3,0,1018.4,1025,78.4
863,외도,2021-01-21 4:00,7.4,170.6,2.2,0,1017.8,1024.3,72.9
863,외도,2021-01-21 5:00,6,167.4,1.4,0,1017.3,1023.8,73.1
863,외도,2021-01-21 6:00,5.6,203.6,0.5,0,1017.3,1023.9,77.7
863,외도,2021-01-21 7:00,6.3,158.3,0.7,0,1017.4,1023.9,76.6
863,외도,2021-01-21 8:00,6.5,0,0.4,0,1017.1,1023.6,79.2
863,외도,2021-01-21 9:00,10.5,0,0,0,1016.9,1023.3,68.1
863,외도,2021-01-21 10:00,12.9,261.9,1.4,0,1016.9,1023.3,56.1
863,외도,2021-01-21 11:00,14.4,3.5,1.7,0,1016.4,1022.7,57.2
863,외도,2021-01-21 12:00,14.8,335.2,0.7,0,1015.5,1021.8,57.9
863,외도,2021-01-21 13:00,17.2,35,1.3,0,1013.7,1019.9,46.7
863,외도,2021-01-21 14:00,16.5,357.2,1.8,0,1012.7,1018.9,49
863,외도,2021-01-21 15:00,15.7,320.3,1.6,0,1012.1,1018.4,58.2
863,외도,2021-01-21 16:00,15.2,257.7,1.5,0,1012.2,1018.5,63.2
863,외도,2021-01-21 17:00,15,291.8,0.5,0,1012.5,1018.8,61.7
863,외도,2021-01-21 18:00,12.4,201.9,1.4,0,1012.8,1019.1,77.9
863,외도,2021-01-21 19:00,12,217.6,1.7,0,1013.2,1019.6,78
863,외도,2021-01-21 20:00,11.8,152.9,2,0.5,1012.9,1019.3,80.5
863,외도,2021-01-21 21:00,11.6,157.1,1.8,0.5,1012.6,1019,86.4
863,외도,2021-01-21 22:00,11.6,0,0.4,0,1011.9,1018.3,86.3
863,외도,2021-01-21 23:00,11.3,0,0.1,0,1011.6,1018,88.2
863,외도,2021-01-22 0:00,11.7,333.2,0.5,0,1011.6,1018,86.1
863,외도,2021-01-22 1:00,14,248.9,1.4,0,1011.2,1017.5,88.1
863,외도,2021-01-22 2:00,14.1,258.6,3.5,0.5,1011.3,1017.6,85.3
863,외도,2021-01-22 3:00,13.6,262.2,2.2,0.5,1011.4,1017.7,90.7
863,외도,2021-01-22 4:00,13.3,269.9,2.1,1,1011.1,1017.4,92.2
863,외도,2021-01-22 5:00,12.7,306.5,1.7,2,1011.1,1017.4,93.2
863,외도,2021-01-22 6:00,12,291.4,1.3,1,1011.3,1017.6,94.3
863,외도,2021-01-22 7:00,11.8,285.4,1,0,1011.6,1018,95
863,외도,2021-01-22 8:00,11.4,313.7,1.1,0,1012.2,1018.6,95.3
863,외도,2021-01-22 9:00,11.5,0,0,0,1012,1018.4,95.6
863,외도,2021-01-22 10:00,11.8,0,0.1,0,1012.2,1018.6,95.6
863,외도,2021-01-22 11:00,12.2,142.9,0.8,0,1011.9,1018.2,95.1
863,외도,2021-01-22 12:00,12.5,175,0.6,0,1011.8,1018.1,94.7
863,외도,2021-01-22 13:00,12.5,0,0,0,1011,1017.3,93.1
863,외도,2021-01-22 14:00,12.7,338.9,0.8,0.5,1010,1016.3,91.8
863,외도,2021-01-22 15:00,12.7,0,0.2,0,1010,1016.3,91.3
863,외도,2021-01-22 16:00,12.2,61,1.1,0,1009.7,1016,91.6
863,외도,2021-01-22 17:00,11.6,36,1.2,1,1010.2,1016.6,92.4
863,외도,2021-01-22 18:00,11.2,58.7,0.7,1,1010.3,1016.7,93.3
863,외도,2021-01-22 19:00,11,86.7,0.7,0.5,1010.3,1016.7,94.1
863,외도,2021-01-22 20:00,10.8,0,0.4,0,1010.3,1016.7,94.7
863,외도,2021-01-22 21:00,10.5,142.6,0.8,0.5,1010.4,1016.8,95
863,외도,2021-01-22 22:00,10.5,0,0.1,0.5,1010.3,1016.7,95.2
863,외도,2021-01-22 23:00,10.4,143.4,1.1,0,1009.8,1016.2,95.2
863,외도,2021-01-23 0:00,10.4,131.5,1,1,1009.5,1015.9,95.2
863,외도,2021-01-23 1:00,10.7,135.5,1.4,0.5,1009.4,1015.8,94.8
863,외도,2021-01-23 2:00,10.7,113.5,1.7,0,1008.6,1015,94.7
863,외도,2021-01-23 3:00,11,105.7,1.3,0.5,1008.7,1015.1,94.4
863,외도,2021-01-23 4:00,11.2,126.5,2,1,1008.1,1014.5,94.3
863,외도,2021-01-23 5:00,11.5,103.5,1.9,0.5,1007.7,1014,94.2
863,외도,2021-01-23 6:00,11.8,93.6,1.8,0.5,1007.6,1013.9,94.6
863,외도,2021-01-23 7:00,11.7,80.1,2.2,1,1007.9,1014.2,95
863,외도,2021-01-23 8:00,11.9,81.2,2.4,1.5,1007.9,1014.2,95.4
863,외도,2021-01-23 9:00,12.2,73.9,2.5,1.5,1008.3,1014.6,95.8
863,외도,2021-01-23 10:00,12,77.1,4.2,1.5,1008.2,1014.5,96
863,외도,2021-01-23 11:00,12,72.7,3.9,1.5,1008,1014.3,96.2
863,외도,2021-01-23 12:00,12.3,76.5,3.2,1,1007,1013.3,96.3
863,외도,2021-01-23 13:00,12.5,73.5,4.9,0.5,1005.6,1011.9,96.2
863,외도,2021-01-23 14:00,13.4,88.5,5.2,0,1004.5,1010.8,95.6
863,외도,2021-01-23 15:00,13,70.7,4,0,1005,1011.3,95
863,외도,2021-01-23 16:00,12.6,88.1,4,1.5,1005,1011.3,94.6
863,외도,2021-01-23 17:00,12.2,75.5,4.4,5.5,1005.8,1012.1,94.3
863,외도,2021-01-23 18:00,11.5,98.6,5.3,8,1006.8,1013.1,94.5
863,외도,2021-01-23 19:00,11.3,93.5,4.4,4,1008.1,1014.4,94.3
863,외도,2021-01-23 20:00,10.9,98.4,5.2,4,1009,1015.4,93.5
863,외도,2021-01-23 21:00,10.7,101.2,5,1.5,1009.7,1016.1,91.7
863,외도,2021-01-23 22:00,10.5,102.9,5.4,0,1010.4,1016.8,90.1
863,외도,2021-01-23 23:00,10.2,97.3,4.3,0.5,1010.6,1017,88.2
863,외도,2021-01-24 0:00,9.9,90.8,4.2,1,1010.9,1017.3,88.4
863,외도,2021-01-24 1:00,9.9,91.5,4.4,0,1011.8,1018.2,86.1
863,외도,2021-01-24 2:00,9.5,96.6,4.3,2.5,1012.6,1019,86.1
863,외도,2021-01-24 3:00,9.3,107.4,4.3,0.5,1012.1,1018.5,84.2
863,외도,2021-01-24 4:00,9.5,112.2,3.3,0,1012.5,1018.9,83
863,외도,2021-01-24 5:00,9.4,114.3,2.9,0,1013.4,1019.8,82.4
863,외도,2021-01-24 6:00,9.4,109.1,2.4,0,1014.4,1020.8,81.7
863,외도,2021-01-24 7:00,9.7,76.2,3.1,0,1015.3,1021.7,75.9
863,외도,2021-01-24 8:00,9.2,101.5,2.9,0,1015.4,1021.8,74.8
863,외도,2021-01-24 9:00,10,106.4,3.7,0,1016,1022.4,75.4
863,외도,2021-01-24 10:00,11.2,98.5,2.9,0,1017.3,1023.7,71.4
863,외도,2021-01-24 11:00,12.6,103.3,4.8,0,1017.4,1023.8,65
863,외도,2021-01-24 12:00,13.1,87.3,4,0,1016.7,1023,61.4
863,외도,2021-01-24 13:00,13.1,89.6,4.8,0,1015.7,1022,60.5
863,외도,2021-01-24 14:00,13.2,78.5,4.1,0,1015.8,1022.1,59.1
863,외도,2021-01-24 15:00,12.7,82.2,4.2,0,1014.3,1020.6,58.5
863,외도,2021-01-24 16:00,12.2,102.4,4.8,0,1016.3,1022.7,58.5
863,외도,2021-01-24 17:00,11.4,101.3,3.9,0,1017.6,1024,61.6
863,외도,2021-01-24 18:00,10.4,104.3,3.3,0,1017.3,1023.7,65
863,외도,2021-01-24 19:00,9.9,96.8,4.8,0,1016.4,1022.8,65.1
863,외도,2021-01-24 20:00,10.1,99.4,3.4,0,1016.8,1023.2,64.8
863,외도,2021-01-24 21:00,10.6,108.7,2.8,0,1018.4,1024.8,64.8
863,외도,2021-01-24 22:00,10.3,100.9,2.1,0,1018.8,1025.2,66.1
863,외도,2021-01-24 23:00,10.7,102.3,3.8,0,1018.2,1024.6,66.6
863,외도,2021-01-25 0:00,10.7,100.6,3.5,0,1018.7,1025.1,65.5
863,외도,2021-01-25 1:00,10.7,96.9,2.5,0,1018.8,1025.2,63.7
863,외도,2021-01-25 2:00,10.8,99.7,3.7,0,1018.5,1024.9,66.2
863,외도,2021-01-25 3:00,10.7,98.2,3.2,0,1017.8,1024.2,66
863,외도,2021-01-25 4:00,10.6,92.6,4.4,0,1017.7,1024.1,67.1
863,외도,2021-01-25 5:00,10.5,98.6,3.6,0,1018,1024.4,66.3
863,외도,2021-01-25 6:00,10.4,100.1,2.9,0,1018.4,1024.8,70.7
863,외도,2021-01-25 7:00,10.6,100,3.5,0,1018.3,1024.7,68.5
863,외도,2021-01-25 8:00,10.7,100.3,5.2,0,1018.5,1024.9,68.1
863,외도,2021-01-25 9:00,11.1,96,4.1,0,1018.1,1024.5,68.5
863,외도,2021-01-25 10:00,11.6,98.3,5.4,0,1017.8,1024.2,67.6
863,외도,2021-01-25 11:00,12.3,98.5,5.1,0,1018.1,1024.5,63.9
863,외도,2021-01-25 12:00,13.8,98.5,5.2,0,1017,1023.3,59.1
863,외도,2021-01-25 13:00,14.8,95,5,0,1015.4,1021.7,58.4
863,외도,2021-01-25 14:00,14.6,99.3,5.3,0,1014.6,1020.9,57
863,외도,2021-01-25 15:00,14.5,94.2,5.8,0,1014.3,1020.6,57
863,외도,2021-01-25 16:00,13.6,95.9,5.2,0,1014.1,1020.4,60.5
863,외도,2021-01-25 17:00,13,91.8,5.1,0,1014.2,1020.5,62.6
863,외도,2021-01-25 18:00,11.7,95,4.8,0,1014.4,1020.8,68.9
863,외도,2021-01-25 19:00,11.8,95.1,3.7,0,1014.9,1021.3,71.2
863,외도,2021-01-25 20:00,11.8,88.2,3.2,0,1015,1021.4,72.2
863,외도,2021-01-25 21:00,11.7,84.8,2.8,0,1014.3,1020.7,73.7
863,외도,2021-01-25 22:00,12,97.3,4.6,0,1012.9,1019.3,72.7
863,외도,2021-01-25 23:00,12,78.7,4.4,0,1012.8,1019.2,73.8
863,외도,2021-01-26 0:00,12.3,91.1,3.1,0,1012.6,1018.9,72
863,외도,2021-01-26 1:00,12.2,91.9,4.2,0,1011.7,1018,75.6
863,외도,2021-01-26 2:00,12,103.7,3.7,0,1011.2,1017.5,79.2
863,외도,2021-01-26 3:00,10.7,249.7,1.2,0,1011.2,1017.6,84.9
863,외도,2021-01-26 4:00,10.3,0,0,0,1010.2,1016.6,88.8
863,외도,2021-01-26 5:00,10.6,120.7,0.8,0.5,1009.7,1016.1,90
863,외도,2021-01-26 6:00,11.1,70.4,2,0.5,1009.2,1015.6,91.3
863,외도,2021-01-26 7:00,11.3,80.4,2.7,1,1009.4,1015.8,92
863,외도,2021-01-26 8:00,11.3,74.7,2.5,0.5,1009.5,1015.9,92.2
863,외도,2021-01-26 9:00,10.3,51.7,4.4,6,1010.5,1016.9,93.5
863,외도,2021-01-26 10:00,9.9,71.5,2.2,3.5,1011.1,1017.5,94.4
863,외도,2021-01-26 11:00,9.6,58.8,3.3,4,1011.1,1017.5,95.1
863,외도,2021-01-26 12:00,9.2,66.5,2.2,0.5,1010,1016.4,95.2
863,외도,2021-01-26 13:00,9.3,33,2.9,1,1010,1016.4,95.6
863,외도,2021-01-26 14:00,9.2,73.9,1.1,1,1010.1,1016.5,95.8
863,외도,2021-01-26 15:00,9.2,25.9,2.9,0,1011,1017.4,94.4
863,외도,2021-01-26 16:00,9,35.9,0.7,0,1011.2,1017.6,94
863,외도,2021-01-26 17:00,9,35.8,1.9,0,1011.7,1018.1,89.3
863,외도,2021-01-26 18:00,8.7,34.8,1.6,0,1012.5,1018.9,80.7
863,외도,2021-01-26 19:00,9,31.7,2.9,0,1012.6,1019,79.8
863,외도,2021-01-26 20:00,8.7,25.2,4.1,0,1013.6,1020,78.8
863,외도,2021-01-26 21:00,8.9,27.9,3.8,0,1013.6,1020,75.3
863,외도,2021-01-26 22:00,8.7,25.3,2.9,0,1014,1020.4,73.3
863,외도,2021-01-26 23:00,8.4,336.9,2.7,0,1014.5,1021,75.3
863,외도,2021-01-27 0:00,7.9,347.1,2.6,0,1014.8,1021.3,75.9
863,외도,2021-01-27 1:00,7.2,339.6,3.9,0,1015.1,1021.6,75
863,외도,2021-01-27 2:00,7.1,334.4,3.1,0,1015.7,1022.2,75.8
863,외도,2021-01-27 3:00,6.7,15.7,3.9,0,1016,1022.5,72.7
863,외도,2021-01-27 4:00,5.6,41.3,1.1,0,1015.8,1022.3,74.1
863,외도,2021-01-27 5:00,3.7,131.1,1.4,0,1015.7,1022.3,82.3
863,외도,2021-01-27 6:00,3.8,132.6,1.9,0,1015.8,1022.4,79.1
863,외도,2021-01-27 7:00,3.6,109.7,2,0,1016.4,1023,71.8
863,외도,2021-01-27 8:00,4,119.9,1.9,0,1015.8,1022.4,71.2
863,외도,2021-01-27 9:00,6.8,136,1.4,0,1016,1022.5,63.6
863,외도,2021-01-27 10:00,7.9,56,2.1,0,1015.5,1022,46.5
863,외도,2021-01-27 11:00,8.4,46.7,2.8,0,1016.2,1022.7,48.5
863,외도,2021-01-27 12:00,8.6,49,2.3,0,1015.6,1022.1,43.8
863,외도,2021-01-27 13:00,8.8,51.1,2,0,1014.8,1021.2,43.9
863,외도,2021-01-27 14:00,9,29.6,3,0,1014.1,1020.5,50.8
863,외도,2021-01-27 15:00,8.6,38.3,2.2,0,1014.2,1020.6,49.5
863,외도,2021-01-27 16:00,8.2,45.4,2,0,1013.6,1020.1,46.2
863,외도,2021-01-27 17:00,7.9,39.7,1.3,0,1013.6,1020.1,45.5
863,외도,2021-01-27 18:00,5.7,94.3,0.8,0,1013.1,1019.6,53.8
863,외도,2021-01-27 19:00,4.8,169.7,2.4,0,1013.6,1020.1,62.5
863,외도,2021-01-27 20:00,5.2,170.8,2.5,0,1014,1020.5,56.4
863,외도,2021-01-27 21:00,4.5,166.8,2.5,0,1013.6,1020.1,56.7
863,외도,2021-01-27 22:00,2.8,171.6,1.6,0,1013.5,1020.1,55.5
863,외도,2021-01-27 23:00,4.6,165.6,2,0,1013.2,1019.7,51.5
